page_span	ocr_signal	class	segment	flags
p0181	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0182	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0183	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0184	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0185	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0186	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0187	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0188	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0189	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0190	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0191	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0192	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0193	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0194	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0195	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0196	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0197	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0198	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0199	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0200	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
