page_span	ocr_signal	class	segment	flags
p0176	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0177	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0178	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0179	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0180	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0181	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0182	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0183	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0184	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0185	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0186	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0187	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0188	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0189	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0190	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0191	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0192	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0193	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0194	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0195	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0196	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0197	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0198	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0199	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0200	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
