file	div_title	div_id	page	score	primitive	actors	discipline	relations	places	play	text
huiz003verz03_01.xml	III		451	4	0	0	0	2	0	0	Het is ons allen welbekend, dat de aanzienlijke meerderheid der hervormden onder de bevolking der Republiek eerst het resultaat is geweest van een langdurig geschiedverloop. In de eerste jaren van den opstand zijn het krachtige, vastberaden Calvinistische minderheden geweest, die in de steden van Holland, Zeeland en Utrecht de leiding der zaken in handen namen. Kwamen zij tegen den Spanjaard in verzet, omdat Calvijn's leer het hun gebood, of volgden zij Calvijn, omdat zij de verdrukking niet verdroegen? Hoe het zij, zij zijn het geweest, die het gevaar getrotseerd, den moed behouden hebben, het volk tot volharden bewogen, en aan hen is de overwinning, voorzoover zij een der wapenen en een van geestkracht was, te danken geweest. Maar voor welk deel was zij dat, en van welk tijdstip af mag men van overwinning spreken? Hier dringen zich al de herinneringen naar voren, die de kern van onze geschiedenis uitmaken: de moeizame, onverdroten diplomatie van Prins Willem, zijn onbezweken doorzetten tegen alle hopeloosheid en gebrek aan middelen in, tot in den dood; de schier onduldbare tegenslagen als het falen van de Pacificatie en van het experiment Anjou, het verlies van Antwerpen, het verloop der Unie en het wanbestuur van Leicester. Overwinning? Zoo mag de zaak van den opstand niet eerder heeten dan in het tijdsgewricht van 1594-1600.
huiz003verz03_01.xml	III		453	4	0	0	0	2	0	0	Overal voor het grijpen en toch moeilijk te benaderen is de doopsgezinde factor in de Nederlandsche beschaving. Menno's volk was de oudste hervormde groep, die als een duidelijk herkenbaar volksdeel in het licht trad, ook al hadden zij noch belijdenis noch scherp omlijnde organisatie. Reeds in den tijd der vervolging herkende de overheid hen maar al te goed; de geheele zestiende eeuw rook overal terstond elk spoor van het gevreesde en verfoeide anabaptisme. Zij hadden de stof voor de brandstapels opgeleverd, simpele kleine burgers of boeren als Dirk Willemsz. van Asperen, die echte geloofsgetuige, die zijn vervolger uit het ijs redde, en daarop toch door den man gearresteerd werd, omdat de schout aan den kant stond te dreigen, zoodat men spoedig Dirk Willemsz. in het vuur dat door den wind niet recht vatten wou, kon ‘hooren schreeuwen als een varken’. - Hoe is die gloed van geloofsijver, die eerst in excessen gevlamd had in Amsterdam en Munster, hier zoo spoedig verzacht tot die breede, stille vroomheid, eer nuchter dan geestdrijvend, die van het talrijke Mennistendom, in de Noordelijke provinciën, in Haarlem en Amsterdam, de rustigste burgers van allen maakte? Men liet hun de vrijheid van hun zielsbezwaar tegen eed, ambt en wapenen, men zag hen uit de groote Kerk een weinig met den nek aan, men spotte wat over hun ultra-puriteinsche dracht en zeden, zooals in de klucht van Jan Klaesz., en gunde hun de vruchten van hun vlijt in hun ‘menniste-huizen’, van voren smal, met mooie tuinen. Zij waren voor den Staat voortaan als een gelukkig volk zonder geschiedenis, al kibbelden zij onder elkaar even hard als alle anderen.
huiz003verz03_01.xml	III		455	4	0	0	0	2	0	0	Uit dit oogpunt bezien, schijnt ons de overwinning van 1618 nauwelijks een overwinning te noemen. Want hoe rechtzinnig en hoe goed kerksch de hervormde meerderheid ook sinds de crisis geworden was, men kan niet zeggen, dat Nederland's leven en beschaving der zeventiende eeuw, in hun volheid beschouwd, sindsdien den Dordtschen stempel heeft gedragen. Hoe spoedig waren niet de Remonstranten gerehabiliteerd geworden! In het jaar zelf, waarin Hugo de Groot door een zekere linkschheid zijn blijvenden terugkeer uit de ballingschap mankeert, opende Amsterdam zijn Athenaeum Illustre met den Mercator sapiens van Barlaeus, den man, wien 1618 zijn ambten aan de Leidsche Universiteit gekost had, vriend van Hooft en Huygens beiden, en in tal van opzichten een der volledigste vertegenwoordigers van de beschaving, die hier geschetst wordt.
huiz003verz03_01.xml	III		455	4	0	0	0	2	0	0	Toen na 1618 het Calvinisme niet meer strijdvaardig behoefde op te treden, omdat het meester was, hield het onvermijdelijk op, de levendige drijfkracht te zijn, die het geweest was. De geest van Voetius mocht domineeren in Utrecht, dat op haar beurt haar oude stadsschool omzette in een universiteit, in Holland deed hij het niet. Weldra kwam in de wijsbegeerte van Descartes een kracht op, die, zonder het geformuleerd geloof te ontwortelen, het toch, in de gedaante van Coccejus' meeningen, ondermijnde.
huiz003verz03_01.xml	III		455	4	0	0	0	2	0	0	De toon van het leven der eeuw, zooals die klinkt uit kunst en wetenschap, uit zeden en gewoonten, uit de belangstellingen en de vermaken, uit het bedrijf en uit de politiek, is nooit volkomen puriteinsch geworden. Hier ligt een sprekend onderscheid met dat andere land, waar het Calvinisme onbetwist meester was: Schotland. De Schotsche Presbyterianen waren in veel sterker mate dan het Nederlandsche volk verkerkelijkt. Ten spijt van alle bevliegingen van protestantsch rigorisme, bleef de grondtoon van het Nederlandsche leven veeleer het geluid van Erasmus dan van den reformator van Genève. De verbinding van vroomheid met zin voor kennis en beschaving, die de grondslag was geweest van den geest des grooten Rotterdammers, had hier al wortel geschoten, nog eer Calvijn, in Erasmus' doodsjaar, zijn granieten woord sprak. Het HumanismeIk moge hier terloops opmerken, dat ik het woord humanisme enkel pleeg te gebruiken ter benaming van het geestelijke verschijnsel, dat tegen het einde der Middeleeuwen opkomt, en in de eerste helft der zestiende eeuw tot vollen wasdom komt. Aan het slordige hedendaagsche spraakgebruik, dat humanist en humanisme vaag weg hanteert als naam of scheldnaam voor allerlei moderne geestesgesteldheden heb ik nooit meegedaan., in een eigen Noordelijken vorm, die èn van den Italiaanschen, èn van den Franschen, èn van den Duitschen karakteristiek afweek, is hier te lande altijd de voedingsbodem der beschaving gebleven.
huiz003verz03_01.xml	III		456	4	0	0	0	2	0	0	Zoo handhaafde zich het Calvinisme, gezuiverd van de Arminiaansche ketterij, in zijn positie als Kerk van den Staat, die toch niet Staatskerk was. De openbare ambten waren voortaan slechts voor hen, die de formulieren van Dordt aanvaardden, doch zonder dat die regel in de staatswet zelf in den vorm van een eed of ‘Test’ was vastgelegd. Alweder dat vermijden van het al te scherp omlijnde, zoo typisch voor het wezen van dezen Staat. Het systeem, dat de kerkelijke verhoudingen bepaalde, kon noch volledige godsdienstvrijheid noch principieele verdraagzaamheid heeten. Het was een praktijk, die met een oogje toedoen en af en toe eenige omkooping het lot van de gezindten, die buiten de officieele Kerk stonden, zeer dragelijk maakte. De katholieke eeredienst gold formeel als verboden, maar iedereen wist de schuilkerken te vinden. Zelfs de uitsluiting van ambten liet uitzonderingen toe, inzooverre als er in enkele provinciën nog wel adellijke katholieke rechters werden toegelaten, terwijl in het leger de katholieke adel zelfs een plaats van eenige beteekenis innam. De protestantsche dissenters, Doopsgezinden en Lutherschen, leden nauwelijks onder die uitsluiting, want zij begeerden geen ambten, evenmin als de Joden.
huiz003verz03_01.xml	III		457	4	0	0	0	2	0	0	In Engeland staan reeds omstreeks 1600 twee vormen van cultuur scherp tegenover elkaar. Aan den eenen kant stond het puriteinsche ideaal van streng en sober leven in volstrekt bijbelschen trant en oudtestamentischen geest, in gedachte, taal en gedrag doordrenkt van het schriftwoord, onverschillig of men in de Staatskerk bleef of als Presbyterianen, Congregationalisten, Brownisten er zich van afgescheiden had. Daartegenover stond het type van beschaving, waarin alles was samengevloeid, wat voor Engeland Renaissance en Humanisme beteekend had. Hier was een talrijke aristocratische klasse, van de gentry af tot den hoogsten adel toe, die de door de Renaissance weer verjongde ideeën van ridderschap en hoofsche cultuur in praktijk beoogde te brengen door een leven van avontuur, waarin actieve krijgsdienst, stoutmoedige zeereizen, jacht en poëzie elkander afwisselden en aanvulden. De persoonlijkheid, die uit deze sfeer opgroeide, behoeft niet louter man van de wereld, hoveling en bel-esprit te zijn. Ook hier is plaats voor godsdienst en levensernst, getuige die vroegste van alle Cavaliers, die Philip Sydney was. Sydney's geest was, hoewel hij natuurlijk in de Staatskerk stond, zuiver Calvinistisch gericht. In dit opzicht vormt hij een uitzondering. De meesten van dit levenstype vonden juist wegens de banden van het Anglicanisme met het Katholicisme in de Staatskerk hun aangewezen godsdienstvorm. De aristocratische inrichting, de sterk nationale traditie, de geleerde, conservatieve theologie, het strookte alles wonderwel met den geest van Renaissance en Humanisme, waaruit de Engelsche gentleman leefde.
huiz003verz03_01.xml	III		458	4	0	0	0	2	0	0	In Engeland botsen gedurende een halve eeuw die twee beschavings-vormen fel op elkander. Het Puritanisme schijnt met den afloop van den Burgeroorlog gewonnen te hebben, maar toont zich, ondanks een leider van Cromwell's statuur, niet in staat, het land te regeeren of den geest des volks blijvend uit te drukken. Toch beteekent de Restauratie niet een reactie, niet een terugkeer tot het uit den tijd geraakte Cavalier-type. Zij beteekent tijdelijk zedenverval en verwildering; een onbeschaamd atheïsme steekt in de hoogere kringen den kop op, en Karel II is niet de man, om den vloed van ongerechtigheid, die zich op alle gebied baan breekt, te keeren. Maar de krachtige gezondheid van het Engelsche volk wint, en uit de vermenging van de vroegere stroomingen groeit het moderne Engeland.
huiz003verz03_01.xml	III		460	4	0	0	0	2	0	0	De hoogescholen hier te lande hadden een voordeel in het feit, dat zij nieuwe stichtingen waren, onbezwaard door den last van een middeleeuwsch verleden. Dit wil niet zeggen, dat het uit de scholastiek stammende stelsel van hooger onderwijs niet ook hier ingang vond, en drukte: Aristoteles was hier evengoed troef als ergens elders. Toch had de hoogeschool hier meer vrijheid en gelegenheid dan de oudere universiteiten, om nieuwe takken van wetenschap tot wasdom te brengen, of oude te volmaken. Het was tenslotte niet de theologie, maar de klassieke en Oostersche studiën, de anatomie, de sterrekunde en de botanie, de physica en de chemie in haar opkomst, wat onze universiteiten blijvend beroemd zou maken. Al deze studiën stonden geheel buiten de sfeer van het Calvinisme of van den Calvinistischen geest.
huiz003verz03_01.xml	III Namen en teekens voor de Bourgondische staatseenheid		124	4	0	0	0	2	0	0	Bij de wording van een idee als patriotisme, nationaliteit, komt een zeer groot gewicht toe aan den vorm en den naam, waarin de gedachte wordt uitgedrukt. Immers de inhoud van dergelijke voorstellingen is in hooge mate afhankelijk van naam en vorm. De machtseenheid der Bourgondische hertogen nu heeft het, zoolang zij bestond, aan een vasten naam ontbroken. De term ‘Bourgondische staat’, dien wij gewoon zijn te gebruiken, is een schepping van de moderne historische wetenschap. De tijdgenooten hebben, naar het schijnt, maar zelden de behoefte gevoeld, de onderdanen van den hertog onder één naam samen te vatten. Slechts enkele malen verheft Chastellain zich tot de erkentenis, dat al dezen samen tegenover Frankrijk een andere natie vormen. En wanneer hij ze dan noemt ‘ces deux natures de nations, François et Bourgongnons’, dan moet hij er verklarend bijvoegen, dat hij onder het laatste niet enkel de bewoners van het land Bourgondië verstaat, maar van alle landen, die den hertog behoordenChastellain, IV p. 392, VI 318.. In veelvuldig en geregeld gebruik als verzamelnaam voor alle onderdanen van het huis treft men den term Bourgondiërs in de bronnen uit de vijftiende eeuw niet aan. Toch moet hij in het spraakgebruik wel geleefd hebben, tot diep in de zestiende eeuw. De Engelsche dichter Gascoigne laat in The Glasse of Government (1575) twee rijke burgers van Antwerpen elkaar iets verzekeren ‘by the faith of a true Burgondyane’; onder dien naam kende men dus de Nederlanders toen nog in Engeland.
huiz003verz03_01.xml	III Namen en teekens voor de Bourgondische staatseenheid		127	4	0	0	0	2	0	0	Chmel, Geschichte Kaiser Friedrichs IV und seines Sohnes Maximilian I, II p. 4842, 4831. Volkomen terecht heeft dus Pirenne het gewicht dezer historische herinnering staande gehouden (American historical review, XIV p. 494), al is er op de plaats, die hij daar aanhaalt, enkel sprake van het leenrecht, dat in het voormalig rijk van Lotharius zou gegolden hebben. Juist in 1447 hield Philips persoonlijk toezicht op een nieuwe bewerking van den roman van Girard de Roussillon, die als een heros eponymus van Bourgondië gold, en wiens rijk door den bewerker beschreven wordt als strekkende van Vlaanderen en den Rijn tot Spanje; Doutrepont, La litt. française à la cour des ducs de Bourgogne, p. 27, 28.
huiz003verz03_01.xml	III Namen en teekens voor de Bourgondische staatseenheid		128	4	0	0	0	2	0	0	Inmiddels werkt de verbeeldingskracht der echte Bourgondiërs op het thema der Allobrogen en Burgunden. Onrechtvaardig geweld van de voorgangers van den Franschen koning heeft eertijds ‘het koninkrijk der Allobrogen’ vernietigd; waarom zou niet thans het hertogelijk huis ‘worden hersteld in de oude waardigheid, de koninklijke wel te verstaan, gelijk weleer hun voorgangers de koningen van Bourgondië het zijn geweest’. Zoo klinkt het al lang voor 1473Le Livre des trahisons p. 145, vgl. La Marche I 43 s., Basin II 321.. Olivier de la Marche weet te vertellen, dat Bourgondië eenmaal had omvat ‘grant partie des basses Allemaignes et jusques au Rin’, waarin men een vage notie omtrent het Burgundenrijk der volksverhuizing, te Worms, zou willen vermoeden. Elders zegt hij, dat Bourgondië vroeger ‘Gaule belgicque’ heette, ‘pour ce qu'ilz estoient confederez en amistié avec les Belgiens’. Lodewijk XI mocht schamper volhouden, dat de geheele Bourgondische macht enkel berustte op de hulp, die Karel VI verleend had aan zijn oom, den eersten hertog, in den slag bij Rozebeke in 1382, - de Bourgondiërs wisten daar heel andere weldaden tegenover te stellen: aan Bourgondië dankt Frankrijk het Christendom door Clovis' gemalin, de Burgundische Chrodichildis; op Cluny en Cîteaux, die springbronnen van het geloof, stoft Jean Jouffroy: beide liggen in BourgondiëLa Marche I p. 47, 50, 56; Kervyn de Lettenhove op Chastellain V p. 4551 en in Chron. de Belg. sous les ducs de Bourg. III p. viii..
huiz003verz03_01.xml	III Namen en teekens voor de Bourgondische staatseenheid		132	4	0	0	0	2	0	0	Monstrelet, I p. 389, La Marche l.c. Korten tijd droegen de Bourgondiërs in 1419 na de schijnverzoening met de familie Orleans nog weer het rechte kruis, Livres des trahisons 143.
huiz003verz03_01.xml	III Namen en teekens voor de Bourgondische staatseenheid		132	4	0	0	0	2	0	0	Naast dit algemeene kenteeken van het huis Bourgondië stond het meer persoonlijk embleem, dat de hertogen kozen, om hun streven in een uiterlijke versiering uit te drukken. In den strijd met den hertog van Orleans waren devies en embleem van Jan Zonder Vrees ontstaan. Lodewijk van Orleans had als embleem een knoestigen stok gekozen, met de kenspreuk: ‘Je l'envie’, een speelterm, zooveel als: ‘ik inviteer, ik daag uit’. Zijn neef van Bourgondië gaf het technische antwoord, maar op zijn Vlaamsch: ‘Ic houd’ (dus zooveel als ‘aangenomen’) en stelde tegenover den knoestigen stok de dreigende schaaf. In ‘Ic houd’ zat wellicht de woordspeling ‘ik houw’ verborgenZie J. Six, De Orde van den knoestigen stok en de schaaf, Med. K. Akad. v. Wetensch. 58 B3, 1924.. ‘Le baston noueux est plané’ fluisterde men te Parijs na den moord op Orleans, en Jan liet boven de deur van zijn verblijf te Amiens zijn schaaf schilderen tusschen twee lansen, een oorlogslans en een tournooilans, ten teeken dat men het met hem maar voor 't kiezen hadMonstrelet, I p. 121, 123, 165; Res gestae, Chron. de Belg. sous les Ducs de Bourg. III 233. ‘Je l'envie’ (en niet ‘je l'ennuie’, gelijk men somtijds vindt) is dus niet ‘invideo’ maar ‘invito’. De juiste verklaring ontleen ik aan G. Raynaud's inleiding op Eustache Deschamps, Oeuvres complètes (Soc. des anciens textes français) t. XI p. 320. Vgl. Livre des Trahisons p. 25, Monstrelet I p. 172, Pierre de Fenin (ed. Michaud et Poujoulat) 576.. De grimmige schaaf, die niets met beschaven te maken had, was wel een passend embleem voor den rouwen Jan met zijn harden geest. Het bleef het teeken, dat in goud op de vaantjes en standaarden stond geborduurdLivre des Trahisons, p. 93, 119, 113. Aldaar wordt gesproken van rood wit groene banieren met gouden schaven en het devies ‘Ic singhe’. Pierre de Fenin, p. 581 spreekt ook nog van kleine kaproenen als een kenteeken van Jan's partij., totdat zijn zoon Philips een ander koos.
huiz003verz03_01.xml	III Namen en teekens voor de Bourgondische staatseenheid		134	4	0	0	0	2	0	0	Over de bijnamen der Bourgondische vorsten wil ik hier eerst iets meer zeggen. Zij hebben er allen een: Philips de Stoute, Jan Zonder Vrees, Philips de Goede, Karel de Stoute. Het zou een dwaling zijn, dergelijke benamingen half onbewust aan den volksgeest ontsproten te achten. En zoo er ooit reden mocht zijn, bij zulk een bijnaam aan een oordeelvelling des volks over hun vorst te denken, hier zeker niet. Behalve de laatste, zijn deze namen den hertogen zéér opzettelijk en met een bewuste bedoeling gegevenMen zie La Marche, III p. 312: ‘Mais premièrement comme les aultres ducz de Bourgoingne ont eu nom et tiltres qui leur ont esté donnez à leur honneur, je suis desliberé à cest endroit de bailler tiltre acquis à ce noble roy Maximilian d'Austriche’. Daarop overweegt hij uitvoerig, welken bijnaam hij aan Maximiliaan en den jongen Philips zal toekennen.. Zij zijn het uitvloeisel van één bepaald ideaal, onder welks stralen men deze vorsten wenschte te zien: het laat-Middeleeuwsche, ik zou bijna zeggen décadente, ridderideaal. Die bijnamen moeten hen plaatsen in de sfeer van Artur-ridders. Zij komen uit de litteraire fantazie, die de edelen bij hun ‘pas d'armes’ als ‘Chevalier au cygne, chevalier mesconnu’ liet optreden.
huiz003verz03_01.xml	III Namen en teekens voor de Bourgondische staatseenheid		140	4	0	0	0	2	0	0	Het andere komt voor in een geschrift van een onbekenden Luikenaar over den dood van Karel den Stoute, dat na 1492 maar zeker niet veel na 1500 kan worden gesteld. ‘Decem et septem patriae non suffecerunt ipsi principi’, roept deze uit, ‘potens dominus decem et septem patriarum’ noemt hij KarelScriptoris anonymi de morte Caroli Ducis Burgundiae narratio, uitgegeven door Kervyn de Lettenhove in Chron. de Belg. sous les ducs de Bourgogne III p. 480 s., die den schrijver voor een tijdgenoot houdt, doch van het handschrift enkel vermeldt, dat het aan de abdij Averbode behoort. Ondanks de zeer welwillende hulp van den bibliothecaris der abdij, P. Theotimus van de Plas, is het niet gelukt, dit hs. aan te wijzen, zoodat ik deze bewijsplaats niet heb kunnen dateeren.. Hoe dit geval op te vatten? In ieder geval niet als zeventien Nederlanden, want natuurlijk gelden hier de bezittingen in Frankrijk nog mee. De opsomming der titels van Karel den Stoute in den aanhef van zijn placaten, beloopt dan eens 16, dan eens 18. Daarbij fungeeren de twee Bourgondiën en de heerlijkheid Salins, de titels van Lothrijk en het markgraafschap des heiligen Rijks, die Fruin van de telling der 17 heeft uitgesloten. Ook Gelre telt mee, terwijl tal van landschappen, als Charolais, Màconnais, Auxerrois, Valenciennes, Doornik en het Doorniksche, Rijsel, Douai, en Orchies, Valkenburg, Daelhem en 's-Hertogenrade ontbreken. Het volledig bezit van Karel den Stoute omvatte dus in ieder geval veel meer dan zeventien gewesten. Olivier de la Marche gewaagt van 5 hertogdommen en 14 graafschappen, die behalve de heerlijkheden aan Karel behoordenLa Marche, IV p. 109, III 133..
huiz003verz03_01.xml	IV		465	4	0	0	0	2	0	0	Misschien ligt de behoefte aan het schoon gepoetste en gewasschene toch ook wel dieper in den bodem van het volkskarakter. De Nederlander heeft steeds de dingen van het gewone leven hoog geschat en de waarde van het alledaagsche begrepen. Het strookte met zijn innigste vroomheid, dit alles te waardeeren als gaven Gods, en die waardeering deed ze hem genieten als schoonheid, en maakte ze hem de moeite waard, om ze heel te houden en als nieuw te onderhouden, met poetsen en boenen en stoppen, wat hem tot een hartstocht werd. Het kwam hem te stade, dat water altijd bij de hand was, en dat de vochtige lucht en de zeewind de atmosfeer meestal vrij van stof hielden.
huiz003verz03_01.xml	IV		471	4	0	0	0	2	0	0	Niettemin, wij weten te goed, hoe juist Hooft, de gastheer van den Muider kring, meer dan iemand anders een middelpunt gevormd heeft van het beschaafde leven van zijn tijd en zijn land, om al te veel nadruk te willen leggen op dat waarin hij afwijkt van den algemeenen toon van zijn omgeving.
huiz003verz03_01.xml	IV		471	4	0	0	0	2	0	0	Bij Vondel's glans verbleekt al het overige. Wij Nederlanders weten zeer stellig, dat Vondel tot de zeer groote dichters van alle tijden behoort. Wij weten ook, en wij aanvaarden het, dat de wereld hem niet kent en nooit kennen zal. Is het alleen omdat hij Nederlandsch schreef? Het is moeilijk vol te houden. Hij had immers ook in vertalingen een wereldroem kunnen oogsten, zooals het met Cervantes en de andere Spanjaarden, of in den jongeren tijd met de Russen en met Ibsen is gegaan. Het moet hem toch ontbroken hebben aan bepaalde eigenschappen, die een dichter overal verstaanbaar, voor de wereld toegankelijk en onmisbaar maken.
huiz003verz03_01.xml	IV		472	4	0	0	0	2	0	0	Bij een poging om de figuur Vondel in een enkelen blik te overzien, dus zonder in te veel bijzonderheden te treden over zijn persoon, leven en werk, of alom bekende dingen te herhalen, roept men zich het best eerst de meest algemeene qualiteit van zijn poëzie voor den geest, d.w.z. haar formeele voortreffelijkheid. Er dringen zich dan woorden bij ons op als zwaarte van klank, majesteit, volheid. Vondel moge af en toe ook een zoete Pansfluit bespelen, of (hoe dikwijls niet) op een schallende trompet blazen, zijn werk in het algemeen is toch steeds in den volsten zin des woords orchestraal. De auditieve beeldspraak zet zich voor ons terstond om in een visueele: Vondel's dicht is van een ongeëvenaarde veelkleurigheid. Die veelkleurigheid wordt echter nooit bontheid; zij blijft schittering, kleurenspel. Veelkleurigheid, rijkdom, weelde, de metaphoor, die altijd ons onvermijdelijke hulpmiddel moet blijven, springt telkens over van het gebied van het eene zintuig op dat van het andere, of wel zij omvat die van alle tezamen. Met welke woorden drukt men de kracht, de lichtheid, de bewegelijkheid van Vondel's rhythme uit? Ik weet niet, hoeveel percent van zijn werk in Alexandrijnen geschreven is, wel weet ik, dat, wanneer hij soms vermoeit (en hij doet het mij dikwijls), het niet aan de qualiteit van zijn Alexandrijn ligt. Toch, als hij zich er bij wijlen van losmaakt, en zich in andere maten uitdrukt, dan is het vaak, alsof hij klapwiekend opstijgt en wegvliegt uit een kooi. Weer zoekt de geest naar andere omschrijvingen van de hoedanigheid van Vondel's poëzie, en noemt haar stralend, koninklijk, elyseïsch. Totdat opeens bij zooveel onvoorwaardelijken lof voor den dichterlijken vorm zich het bewustzijn van een ontbreken opdringt: men komt eerst laat op de vraag naar Vondel's gedachte! Zouden wij werkelijk moeten vaststellen, dat de rijkdom van Vondel's gedachte betrekkelijk gering is? En zoo ja, zou het hem dan als dichter minder groot maken?
huiz003verz03_01.xml	IV		472	4	0	0	0	2	0	0	Het is misschien goed, van Vondel's vele voortreffelijkheden onmiddellijk over te gaan op zijn tekorten. Ik stel mij weder op het standpunt van den algemeenen lezer, niet van den philoloog, en ook niet op dat van een dichter zelf. Is hij er, die algemeene lezer? Leest ons volk hem gaarne en dikwijls, kennen wij veel van hem van buiten, gaat hij om in ons taalgebruik in spreuk en citaat? - Het is moeilijk, volmondig ja te zeggen. Ik voor mij beken gaarne, dat het geheel doorlezen van een drama van Vondel, - heel anders dan bij een van Shakespeare -, mij groote inspanning kost, dat zelfs bij het lezen van één rei in haar geheel de thermometer van mijn belangstelling wel eens schommelt of na enkele strofen daalt. Hoe komt het, dat hij zooveel verder van ons af schijnt te staan dan niet alleen Shakespeare, maar ook Racine? Is het die zware last van antieke en bijbelsche figuren, die ons drukt, die zekere overvuldheid met figuren en beelden? Wij nemen hem niet voldoende meer op met onze onmiddellijke poëtische apperceptie. Met uitzondering van een aantal lyrische gedichten of lyrische gedeelten, klinkt zijn stem niet meer door de eeuwen heen als die van Shakespeare of van Dante. Wij lezen hem, zooals een niet-classicus, die behoorlijk in zijn Latijn zit, bij tijd en wijle Vergilius ter hand neemt.
huiz003verz03_01.xml	IV		475	4	0	0	0	2	0	0	Deze bescheiden burger heeft waarlijk geleefd in de sfeer der verhevenste deugden. Hij was een van hen, die de echte barmhartigheid bezitten, en die hongeren naar de gerechtigheid.
huiz003verz03_01.xml	IV		475	4	0	0	0	2	0	0	Van Vondel op Hugo de Groot lijkt ons een steiler trede dan zij het zou hebben geleken voor den geest der zeventiende eeuw. Voor ons schijnt het de overgang van den kunstenaar op den geleerde, van het dichten op het weten. Zeker: ook Hugo heeft wel 10.000 Latijnsche en evenveel Nederlandsche versregels geschreven, maar hij hoort voor ons al te zeer thuis bij wetenschap en hoogeschool, en niet bij wat ons verengd spraakgebruik de letterkunde noemt, om hem vlak naast Vondel te noemen. Wij hebben in onze geestelijke vestiaire te kwader ure letterkunde, in den zin van schoone letteren, netjes in het vak geplaatst, waar ook beeldende kunst en muziek hangen, en zijn veelal vergeten, dat in de zeventiende eeuw mèt de poëzie het geheele domein van historie, philologie, philosophie, taalkunde, ja zelfs bij wijlen rechtsgeleerdheid, nog onder het begrip der Letteren, Literae, viel, terwijl ‘konsten’ eensdeels de beeldende kunst met de muziek aanduidde, anderdeels de handwerken en de technieken omvatte, en dikwijls dicht aan ons begrip wetenschappen grensde. Op zijn zeventiende-eeuwsch gedacht is de stap van Vondel naar Grotius niet zoo maar een sprong van den dichter op den denker. Men blijft met beiden binnen het gebied der Letteren. Twee punten mogen hier kortelijks in het oog gevat worden: Hugo de Groot als exponent van onze Nederlandsche beschaving, en de plaats van Letteren en van Wetenschappen in het leven van dien tijd.
huiz003verz03_01.xml	IV		477	4	0	0	0	2	0	0	De Letterkunde, in dien vroegeren, wijden zin, nam in het beschaafde leven van de eeuw ongeveer al de plaats in, die de preek openliet. Bij het ontbreken van een voortdurenden stroom van dagelijksch nieuws en versche lectuur bleef er vrij wat tijd en aandacht over voor de letterkunde als sociale functie. Zij vormde het hoofdornament van het geestelijk bestaan, een edel vermaak; zij was in hooge mate verbonden aan al wat feest of plechtigheid was. Hoeveel van de litteratuur ontstond niet als huldiging, viering, inwijding of herdenking, als lofdicht, opdracht, huwelijkszang, grafdicht.
huiz003verz03_01.xml	IV		478	4	0	0	0	2	0	0	Naast Constantijn staat de zoon, die hem zoo ver zou overtreffen, als een figuur uit een anderen tijd (al ging zijn vader hem maar acht jaar in den dood vooraf) en uit een anderen geest. De tegenstelling wordt vergroot door het verschil van levensloop: Christiaan, de ongehuwde en ambtelooze, vroeg moederloos en door zijn vader onderwezen, Constantijn bij al zijn bezigheid opgaand in zijn kinderen. Zij hebben eigenschappen genoeg gemeen: de muzikaliteit, den vasten greep op de praktijk des levens (Christiaan sleep zelf de lenzen voor zijn astronomische waarnemingen en ontdekkingen), de verbazende veelzijdigheid. Want ook Christiaan was een naar alle zijden hoogbegaafde: een goed latinist, die naast zijn mathesis zijn rechten had gestudeerd; hij teekende het portret, dat door Cornelis Visscher gegraveerd in Constantijn's Korenbloemen prijkt, die in hetzelfde jaar en bij denzelfden uitgever Adriaan Vlacq verschenen als Christiaan's Horologium. Kon ik dieper in den geest van Christiaan doordringen dan een eenzijdig historisch geschoolde blik mij toelaat, er zouden, dunkt mij, tal van treffende overeenkomsten zijn aan te wijzen tusschen den zoon, in wien vele jaren levens in Frankrijk den Nederlander niet hadden uitgewischt, den vader en den grootvader, eigenschappen, die de vererving van begaafdheid in drie generaties van dit bij uitstek fijnbewerktuigde geslacht in het helderste licht zouden stellen. Maar het is ons niet gegeven, in deze korte schets meer te doen dan even het beeld van Christiaan Huygens op te roepen als den schitterenden vertegenwoordiger van een leven van zuivere wetenschap in een tijd, die het begrip wetenschap, zooals het ons gemeenzaam is, eigenlijk nog nauwelijks kende.
huiz003verz03_01.xml	IV		478	4	0	0	0	2	0	0	Er moet ook overigens in onze schets veel onaangeroerd blijven, wat toch wel degelijk in die karakteristieke beschaving van het tijdvak een zeer essentieele plaats heeft ingenomen. Men zou hier in bijzonderheden willen treden over het geheele gebied der techniek: onze molens, onze dijken, onze vestingen. Men zou over den scheepsbouw willen spreken, over Nicolaas Witsen en Cornelis van Yk, over onze reizigers en ontdekkers. Men zou den dagelijkschen gang van rechtspraak en bestuur willen beschrijven. Voorts zou dat merkwaardige hoofdstuk van onze vroeg ontwikkelde sociale zorg niet mogen ontbreken: het stelsel, nog geheel uit de idee der Christelijke liefdadigheid gedacht, van onze spin- en rasphuizen en weeshuizen, waarmee de Republiek den meesten anderen landen voor was, hoe ruw en gebrekkig het ons schijnen mag.
