page_span	ocr_signal	class	segment	flags
p0212	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0213	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0214	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0215	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0216	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0218	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0219	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0220	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0221	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0222	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
